,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__activation,param_estimator__hidden_layer_sizes,param_estimator__learning_rate,param_estimator__max_iter,param_estimator__solver,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,5.176080799102783,0.8272791692565283,0.007278633117675781,0.0018336594570444776,logistic,20,constant,280,adam,21,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 21}",0.775,0.95,0.8,0.825,0.8974358974358975,0.9487179487179487,0.8205128205128205,0.7692307692307693,0.9230769230769231,0.8205128205128205,0.8529487179487181,0.06652919751724026,307
1,4.584216856956482,0.49457321942247673,0.0063734292984008786,0.001256818276106392,logistic,20,constant,280,adam,20,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 20}",0.8,0.95,0.8,0.8,0.8717948717948718,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.8717948717948718,0.8205128205128205,0.8452564102564104,0.055653578874602566,345
2,4.246085596084595,0.3312156700625036,0.006194543838500976,0.0011363146077373063,logistic,20,constant,280,adam,19,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 19}",0.775,0.925,0.8,0.775,0.8717948717948718,0.9230769230769231,0.8717948717948718,0.7692307692307693,0.8974358974358975,0.8205128205128205,0.8428846153846156,0.0589934821280819,350
3,4.535977363586426,1.4508784968351005,0.005641317367553711,0.0014442072077398037,logistic,20,constant,280,adam,18,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 18}",0.775,0.95,0.8,0.825,0.8461538461538461,0.9230769230769231,0.8717948717948718,0.7692307692307693,0.8717948717948718,0.8205128205128205,0.8452564102564104,0.05676548988207192,345
4,3.935193133354187,0.5875051386903611,0.005170607566833496,0.0009477665451683768,logistic,20,constant,280,adam,17,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 17}",0.8,0.95,0.8,0.775,0.8717948717948718,0.9230769230769231,0.8717948717948718,0.7692307692307693,0.8717948717948718,0.8461538461538461,0.8478846153846155,0.05820996393557265,333
5,3.6377665042877196,0.43432536695055685,0.005474686622619629,0.0015195210601204442,logistic,20,constant,280,adam,16,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 16}",0.8,0.95,0.8,0.8,0.8974358974358975,0.9487179487179487,0.8205128205128205,0.7692307692307693,0.8974358974358975,0.7692307692307693,0.8452564102564104,0.06740725237379004,345
6,3.5010247230529785,0.6468952960598133,0.004961228370666504,0.0011849136870033202,logistic,20,constant,280,adam,15,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 15}",0.8,0.975,0.8,0.8,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.8717948717948718,0.8717948717948718,0.8580128205128206,0.06375885417622058,280
7,3.1896690130233765,0.2741636164112184,0.00504300594329834,0.0009902940534952868,logistic,20,constant,280,adam,14,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 14}",0.8,0.95,0.8,0.8,0.8974358974358975,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.8717948717948718,0.8205128205128205,0.8555128205128206,0.06164000703113326,295
8,2.91667001247406,0.3227614930811702,0.004959988594055176,0.0011749699077349986,logistic,20,constant,280,adam,13,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 13}",0.8,0.95,0.775,0.8,0.8461538461538461,0.9230769230769231,0.8205128205128205,0.7948717948717948,0.8974358974358975,0.8205128205128205,0.8427564102564103,0.056994389668185014,352
9,2.7790527820587156,0.38632977632473975,0.004685091972351074,0.0007123772640242208,logistic,20,constant,280,adam,12,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 12}",0.8,0.95,0.8,0.8,0.8974358974358975,0.9230769230769231,0.8717948717948718,0.7692307692307693,0.8461538461538461,0.8205128205128205,0.8478205128205127,0.05738106929764344,336
10,2.562490463256836,0.41531769498529103,0.00511162281036377,0.0012043533792983228,logistic,20,constant,280,adam,11,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 11}",0.8,0.95,0.8,0.825,0.8461538461538461,0.9230769230769231,0.8974358974358975,0.7692307692307693,0.8461538461538461,0.8205128205128205,0.8477564102564102,0.055306249461107966,338
