,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__activation,param_estimator__hidden_layer_sizes,param_estimator__learning_rate,param_estimator__max_iter,param_estimator__solver,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,7.113741230964661,1.0498731692382428,0.007911157608032227,0.001542149932937129,tanh,20,constant,280,sgd,21,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'sgd', 'n_estimators': 21}",0.725,0.825,0.725,0.75,0.7692307692307693,0.6923076923076923,0.7948717948717948,0.6923076923076923,0.7435897435897436,0.6923076923076923,0.7409615384615386,0.04297401665918372,191
1,6.3840411901474,0.34512778912387765,0.007355380058288574,0.0015486932027288344,tanh,20,constant,280,sgd,20,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'sgd', 'n_estimators': 20}",0.725,0.825,0.725,0.75,0.7692307692307693,0.7692307692307693,0.7435897435897436,0.6923076923076923,0.7692307692307693,0.6923076923076923,0.7460897435897437,0.03811753208781339,101
2,6.073239731788635,0.3272691851593681,0.006789088249206543,0.0014644227248999046,tanh,20,constant,280,sgd,19,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'sgd', 'n_estimators': 19}",0.725,0.825,0.725,0.75,0.7692307692307693,0.6666666666666666,0.7435897435897436,0.6923076923076923,0.717948717948718,0.6923076923076923,0.7307051282051282,0.04265152629853946,333
3,5.715718626976013,0.32052928148368975,0.006707882881164551,0.0011298370873395161,tanh,20,constant,280,sgd,18,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'sgd', 'n_estimators': 18}",0.725,0.825,0.725,0.75,0.7692307692307693,0.6923076923076923,0.717948717948718,0.6923076923076923,0.7435897435897436,0.6666666666666666,0.7307051282051282,0.04265152629853946,333
4,5.4301656723022464,0.3100189899554372,0.006191754341125488,0.000815327558530804,tanh,20,constant,280,sgd,17,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'sgd', 'n_estimators': 17}",0.725,0.825,0.725,0.75,0.7692307692307693,0.717948717948718,0.6923076923076923,0.6923076923076923,0.7435897435897436,0.6923076923076923,0.7332692307692308,0.03936904782140704,308
5,5.100345182418823,0.3365364226470273,0.0059480428695678714,0.0009258538643386698,tanh,20,constant,280,sgd,16,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'sgd', 'n_estimators': 16}",0.725,0.825,0.75,0.75,0.7692307692307693,0.7435897435897436,0.717948717948718,0.6923076923076923,0.717948717948718,0.6923076923076923,0.7383333333333333,0.03743150659181474,250
6,4.848567342758178,0.32698029743148654,0.0058097362518310545,0.0004748313296143831,tanh,20,constant,280,sgd,15,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'sgd', 'n_estimators': 15}",0.725,0.825,0.725,0.75,0.7692307692307693,0.6923076923076923,0.7435897435897436,0.6923076923076923,0.717948717948718,0.6666666666666666,0.7307051282051283,0.04265152629853946,332
7,4.449502229690552,0.291377492300561,0.005449056625366211,0.0006054882290493761,tanh,20,constant,280,sgd,14,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'sgd', 'n_estimators': 14}",0.725,0.825,0.75,0.75,0.7692307692307693,0.717948717948718,0.7435897435897436,0.6923076923076923,0.7435897435897436,0.6923076923076923,0.740897435897436,0.03682054853223038,206
8,4.196965503692627,0.19555744749185008,0.005733346939086914,0.0009500313810852282,tanh,20,constant,280,sgd,13,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'sgd', 'n_estimators': 13}",0.725,0.8,0.725,0.75,0.7692307692307693,0.6666666666666666,0.6923076923076923,0.6923076923076923,0.7692307692307693,0.6923076923076923,0.7282051282051282,0.04082784852267066,345
9,3.8717971563339235,0.31503263680778637,0.005024528503417969,0.0008325362612404601,tanh,20,constant,280,sgd,12,"{'estimator__activation': 'tanh', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'sgd', 'n_estimators': 12}",0.725,0.825,0.725,0.75,0.7948717948717948,0.7692307692307693,0.717948717948718,0.6923076923076923,0.717948717948718,0.6923076923076923,0.7409615384615386,0.04141586252438856,191
