,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__activation,param_estimator__hidden_layer_sizes,param_estimator__learning_rate_init,param_estimator__max_iter,param_estimator__solver,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
14,1.2227561950683594,0.2409066202534741,0.0037940502166748046,0.0008562148891805297,logistic,13,0.3,250,adam,11,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 13, 'estimator__learning_rate_init': 0.3, 'estimator__max_iter': 250, 'estimator__solver': 'adam', 'n_estimators': 11}",1.0,1.0,0.975,0.975,1.0,0.9743589743589743,1.0,0.9743589743589743,1.0,0.9743589743589743,0.9873076923076922,0.012694250045627254,7
15,0.7923665761947631,0.09675866976286066,0.0030374765396118165,0.0005669304197251823,logistic,13,0.3,500,adam,8,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 13, 'estimator__learning_rate_init': 0.3, 'estimator__max_iter': 500, 'estimator__solver': 'adam', 'n_estimators': 8}",1.0,1.0,0.975,0.975,1.0,0.9743589743589743,1.0,0.9743589743589743,1.0,0.9743589743589743,0.9873076923076922,0.012694250045627254,7
16,1.1351428031921387,0.25191832744811943,0.003203463554382324,0.0003758321622635881,logistic,13,0.3,500,adam,10,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 13, 'estimator__learning_rate_init': 0.3, 'estimator__max_iter': 500, 'estimator__solver': 'adam', 'n_estimators': 10}",0.975,1.0,0.975,0.95,1.0,0.9743589743589743,1.0,0.9743589743589743,1.0,0.9743589743589743,0.9823076923076923,0.016100338732394137,17
17,1.1995288610458374,0.2567801611532418,0.0036768436431884764,0.0007460174319548605,logistic,13,0.3,500,adam,11,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 13, 'estimator__learning_rate_init': 0.3, 'estimator__max_iter': 500, 'estimator__solver': 'adam', 'n_estimators': 11}",0.975,0.975,0.975,0.975,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.012247448713915901,2
18,0.2940873861312866,0.026287788604236112,0.0029853343963623046,0.00021565956701081142,logistic,25,0.3,50,adam,8,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 25, 'estimator__learning_rate_init': 0.3, 'estimator__max_iter': 50, 'estimator__solver': 'adam', 'n_estimators': 8}",0.95,0.975,0.975,0.975,1.0,0.9743589743589743,1.0,1.0,1.0,0.9743589743589743,0.9823717948717949,0.01606981092429745,13
19,0.4804629564285278,0.09003950489903341,0.004154086112976074,0.0010843864528691678,logistic,25,0.3,50,adam,10,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 25, 'estimator__learning_rate_init': 0.3, 'estimator__max_iter': 50, 'estimator__solver': 'adam', 'n_estimators': 10}",0.975,0.95,0.975,0.975,1.0,0.9743589743589743,1.0,0.9743589743589743,1.0,0.9487179487179487,0.9772435897435898,0.01772351855011265,25
20,0.4187834024429321,0.02929354312809555,0.003924322128295898,0.0008865304124385585,logistic,25,0.3,50,adam,11,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 25, 'estimator__learning_rate_init': 0.3, 'estimator__max_iter': 50, 'estimator__solver': 'adam', 'n_estimators': 11}",0.95,0.975,1.0,0.975,1.0,0.9743589743589743,1.0,0.9743589743589743,0.9743589743589743,0.9487179487179487,0.9771794871794872,0.01773267412872138,27
21,0.9969006538391113,0.2300435725555985,0.0030881881713867186,0.0005020590654467116,logistic,25,0.3,250,adam,8,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 25, 'estimator__learning_rate_init': 0.3, 'estimator__max_iter': 250, 'estimator__solver': 'adam', 'n_estimators': 8}",0.95,0.975,0.975,0.975,1.0,0.9743589743589743,1.0,1.0,1.0,0.9743589743589743,0.9823717948717949,0.01606981092429745,13
22,1.1653847217559814,0.24962710491861823,0.00340123176574707,0.0005219139512391148,logistic,25,0.3,250,adam,10,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 25, 'estimator__learning_rate_init': 0.3, 'estimator__max_iter': 250, 'estimator__solver': 'adam', 'n_estimators': 10}",0.975,0.95,0.975,0.975,1.0,0.9743589743589743,1.0,0.9743589743589743,1.0,0.9743589743589743,0.9798076923076924,0.015066830085863857,23
23,1.2878321647644042,0.24831930039809408,0.0036573171615600585,0.0007368957458236952,logistic,25,0.3,250,adam,11,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 25, 'estimator__learning_rate_init': 0.3, 'estimator__max_iter': 250, 'estimator__solver': 'adam', 'n_estimators': 11}",0.95,0.975,0.975,0.975,1.0,1.0,1.0,0.9743589743589743,1.0,0.9743589743589743,0.9823717948717949,0.01606981092429745,13
24,0.8722225189208984,0.21431205706522602,0.0033253192901611327,0.0008403814872422182,logistic,25,0.3,500,adam,8,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 25, 'estimator__learning_rate_init': 0.3, 'estimator__max_iter': 500, 'estimator__solver': 'adam', 'n_estimators': 8}",0.975,1.0,0.975,0.975,1.0,0.9743589743589743,1.0,0.9230769230769231,1.0,1.0,0.9822435897435898,0.02301460603029699,22
25,1.2435307025909423,0.2833534159311265,0.0034690618515014647,0.0005693349910494361,logistic,25,0.3,500,adam,10,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 25, 'estimator__learning_rate_init': 0.3, 'estimator__max_iter': 500, 'estimator__solver': 'adam', 'n_estimators': 10}",1.0,0.975,0.975,0.975,1.0,0.9743589743589743,1.0,1.0,1.0,0.9743589743589743,0.9873717948717949,0.012630157339666076,6
26,1.3741772651672364,0.4283577684836231,0.0034180402755737303,0.0004552208295774385,logistic,25,0.3,500,adam,11,"{'estimator__activation': 'logistic', 'estimator__hidden_layer_sizes': 25, 'estimator__learning_rate_init': 0.3, 'estimator__max_iter': 500, 'estimator__solver': 'adam', 'n_estimators': 11}",1.0,1.0,0.975,0.975,1.0,0.9743589743589743,1.0,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9847435897435897,0.012459005757186004,12
