,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__activation,param_estimator__hidden_layer_sizes,param_estimator__learning_rate,param_estimator__max_iter,param_estimator__solver,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,4.659240937232971,0.5082269457317754,0.006916022300720215,0.001826459274648914,relu,20,constant,280,adam,21,"{'estimator__activation': 'relu', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 21}",0.85,0.925,0.825,0.9,0.8974358974358975,0.9487179487179487,0.9487179487179487,0.9230769230769231,0.9487179487179487,0.9487179487179487,0.9115384615384615,0.04177500707725928,303
1,4.350085306167602,0.49663865977506044,0.0057803869247436525,0.0009010251655409859,relu,20,constant,280,adam,20,"{'estimator__activation': 'relu', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 20}",0.85,0.925,0.825,0.9,0.8974358974358975,0.9230769230769231,0.9487179487179487,0.8974358974358975,0.9487179487179487,0.9487179487179487,0.9064102564102564,0.04000636865802545,352
2,4.2877705812454225,0.5213571154918646,0.005480456352233887,0.0012086223182905815,relu,20,constant,280,adam,19,"{'estimator__activation': 'relu', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 19}",0.85,0.925,0.9,0.9,0.8974358974358975,0.9230769230769231,0.9743589743589743,0.8974358974358975,0.9487179487179487,0.9487179487179487,0.916474358974359,0.033515343812564775,244
3,3.9151175260543822,0.3609018506917331,0.006241798400878906,0.00103075868026746,relu,20,constant,280,adam,18,"{'estimator__activation': 'relu', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 18}",0.85,0.925,0.85,0.9,0.8974358974358975,0.9230769230769231,0.9743589743589743,0.9230769230769231,0.9487179487179487,0.9487179487179487,0.9140384615384616,0.038732432763738216,264
4,3.71208279132843,0.3867804877438785,0.004991793632507324,0.0007280295830189294,relu,20,constant,280,adam,17,"{'estimator__activation': 'relu', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 17}",0.825,0.925,0.85,0.9,0.8974358974358975,0.9230769230769231,0.9743589743589743,0.8974358974358975,0.9487179487179487,0.9487179487179487,0.908974358974359,0.04332024533044347,336
5,3.410493564605713,0.33175971042560687,0.005418467521667481,0.0024717877847131847,relu,20,constant,280,adam,16,"{'estimator__activation': 'relu', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 16}",0.85,0.925,0.875,0.9,0.8974358974358975,0.9487179487179487,0.9743589743589743,0.8974358974358975,0.9487179487179487,0.9487179487179487,0.9165384615384615,0.0369831242499865,228
6,3.3478859663009644,0.3463391734291263,0.005027389526367188,0.0010190243700479336,relu,20,constant,280,adam,15,"{'estimator__activation': 'relu', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 15}",0.85,0.925,0.875,0.9,0.8974358974358975,0.9230769230769231,0.9487179487179487,0.8974358974358975,0.9487179487179487,0.9487179487179487,0.9114102564102564,0.03180262519194408,323
7,3.0697470188140867,0.25275155225279505,0.0049161195755004885,0.000981650570621385,relu,20,constant,280,adam,14,"{'estimator__activation': 'relu', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 14}",0.85,0.925,0.875,0.875,0.8974358974358975,0.9230769230769231,0.9487179487179487,0.8974358974358975,0.9487179487179487,0.9230769230769231,0.9063461538461539,0.03130076415919227,354
8,2.9286359548568726,0.39751619973552693,0.004842352867126465,0.0008335680231043405,relu,20,constant,280,adam,13,"{'estimator__activation': 'relu', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 13}",0.85,0.925,0.85,0.875,0.8974358974358975,0.9230769230769231,0.9487179487179487,0.8974358974358975,0.9487179487179487,0.9487179487179487,0.9064102564102564,0.03674927935622467,352
9,2.786708688735962,0.42814054007250363,0.0051516532897949215,0.0021614142227648074,relu,20,constant,280,adam,12,"{'estimator__activation': 'relu', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 12}",0.825,0.925,0.85,0.9,0.8974358974358975,0.9487179487179487,0.9487179487179487,0.8974358974358975,0.9487179487179487,0.9487179487179487,0.908974358974359,0.04177500707725927,336
10,2.4453752279281615,0.3877174690050926,0.004108452796936035,0.0005573652783920685,relu,20,constant,280,adam,11,"{'estimator__activation': 'relu', 'estimator__hidden_layer_sizes': 20, 'estimator__learning_rate': 'constant', 'estimator__max_iter': 280, 'estimator__solver': 'adam', 'n_estimators': 11}",0.85,0.925,0.875,0.9,0.8974358974358975,0.9487179487179487,0.9230769230769231,0.8974358974358975,0.9487179487179487,0.9487179487179487,0.9114102564102564,0.03180262519194408,323
