,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_learning_rate,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
14,0.08103036880493164,0.003299435902950296,0.0015842914581298828,6.481092350370561e-05,logistic,4,constant,80,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 80, 'solver': 'adam'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
15,0.05394387245178223,0.03110345318962751,0.0017205238342285155,9.529917181459087e-05,logistic,4,constant,80,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 80, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
16,0.09882845878601074,0.008128238657738377,0.001758575439453125,9.978072471962287e-05,logistic,4,constant,90,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 90, 'solver': 'adam'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
17,0.054407262802124025,0.034292736935417956,0.0017879486083984375,0.00029298542796039027,logistic,4,constant,90,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 90, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
18,0.07884321212768555,0.014747169925818792,0.0013812065124511718,0.0001376796097173828,logistic,4,constant,100,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'adam'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.7088607594936709,0.6153846153846154,0.6344693281402143,0.03748264357976088,5193
19,0.028507757186889648,0.023781922561047997,0.0013646125793457032,0.00030667972278663477,logistic,4,constant,100,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 100, 'solver': 'sgd'}",0.620253164556962,0.6835443037974683,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6268743914313535,0.02874275322686673,5505
20,0.07235660552978515,0.0034267061756413013,0.0013175010681152344,0.00010691333499512364,logistic,4,constant,110,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 110, 'solver': 'adam'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
21,0.056276798248291016,0.009325178059902756,0.001332712173461914,0.00017427549458935045,logistic,4,constant,110,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 110, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
22,0.08169641494750976,0.009221300483554677,0.0013654708862304687,0.00010424726890585243,logistic,4,constant,120,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 120, 'solver': 'adam'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
23,0.0627357006072998,0.012430051109276462,0.001344442367553711,9.950107405310769e-05,logistic,4,constant,120,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 120, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
24,0.0894996166229248,0.0054957186215319545,0.001342439651489258,8.661043113315409e-05,logistic,4,constant,130,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 130, 'solver': 'adam'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
25,0.0497927188873291,0.030118467279733132,0.0012601375579833984,3.0319344895132042e-05,logistic,4,constant,130,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 130, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
26,0.09516286849975586,0.007218580698420878,0.0013502120971679687,0.00012614982739734965,logistic,4,constant,140,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 140, 'solver': 'adam'}",0.6329113924050633,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6167478091528725,0.009412304555867248,5845
27,0.06555013656616211,0.024737867216058536,0.0013574600219726563,0.0001620641483347486,logistic,4,constant,140,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 140, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
28,0.10525035858154297,0.009209234374811389,0.0013966560363769531,0.00019441633945825815,logistic,4,constant,150,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 150, 'solver': 'adam'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
29,0.0537968635559082,0.034677964804413146,0.0012923240661621093,0.00013063437609030945,logistic,4,constant,150,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 150, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
30,0.11724314689636231,0.014027959186385707,0.001616191864013672,0.0005353330258475406,logistic,4,constant,160,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 160, 'solver': 'adam'}",0.620253164556962,0.6835443037974683,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6268743914313535,0.02874275322686673,5505
31,0.08991913795471192,0.006651825898486603,0.001351308822631836,0.00023833957316764267,logistic,4,constant,160,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 160, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
32,0.12076215744018555,0.008042518427781734,0.0013878822326660156,0.00012643671516907132,logistic,4,constant,170,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 170, 'solver': 'adam'}",0.620253164556962,0.620253164556962,0.5569620253164557,0.6075949367088608,0.6153846153846154,0.6040895813047712,0.024014140383976455,7351
33,0.07866244316101074,0.013145918074894524,0.0012689590454101562,6.702719314403864e-05,logistic,4,constant,170,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 170, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
34,0.12072515487670898,0.009247047235089758,0.001429128646850586,0.0001057202286587907,logistic,4,constant,180,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 180, 'solver': 'adam'}",0.6455696202531646,0.620253164556962,0.620253164556962,0.6708860759493671,0.6153846153846154,0.6344693281402143,0.021060963325563047,5193
35,0.07955694198608398,0.023229315821155467,0.0014733314514160157,0.0003446848525762792,logistic,4,constant,180,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 180, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
36,0.1261427402496338,0.007927749649786946,0.0015035152435302734,0.0002957407868553942,logistic,4,constant,190,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 190, 'solver': 'adam'}",0.620253164556962,0.6329113924050633,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6167478091528725,0.009412304555867248,5845
37,0.04477534294128418,0.033344970265905785,0.0012860774993896484,3.663630219408013e-05,logistic,4,constant,190,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 190, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
38,0.13618555068969726,0.011660388255682837,0.0014048099517822265,0.00011314898657696408,logistic,4,constant,200,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'adam'}",0.6962025316455697,0.7088607594936709,0.6329113924050633,0.6329113924050633,0.6153846153846154,0.6572541382667965,0.037731727232664776,4270
39,0.06373023986816406,0.030605690463691413,0.001328754425048828,0.00019648684810542262,logistic,4,constant,200,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 200, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
40,0.4011035442352295,0.14934202490166643,0.0033285140991210936,0.00178298005241123,logistic,4,constant,210,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 210, 'solver': 'adam'}",0.7215189873417721,0.620253164556962,0.620253164556962,0.6708860759493671,0.6153846153846154,0.6496592015579357,0.0412761100175055,4574
41,0.027955389022827147,0.029516984849013855,0.0016292572021484376,2.3290749664307616e-05,logistic,4,constant,210,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 210, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
42,0.41281676292419434,0.0901526001990402,0.0023435115814208984,0.0010921865601121843,logistic,4,constant,220,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 220, 'solver': 'adam'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.620253164556962,0.6410256410256411,0.6218760142810775,0.010756935481455315,5681
43,0.16274890899658204,0.11149078561702849,0.00209808349609375,0.000373417599486074,logistic,4,constant,220,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 220, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
44,0.2015718936920166,0.05419805442431457,0.0016956329345703125,0.0003868680984631215,logistic,4,constant,230,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 230, 'solver': 'adam'}",0.620253164556962,0.620253164556962,0.620253164556962,0.6075949367088608,0.6666666666666666,0.6270042194092826,0.02042821677115645,5471
45,0.08977270126342773,0.06055141049142278,0.001734781265258789,0.0002421625571008862,logistic,4,constant,230,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 230, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
46,0.21535215377807618,0.08186820048925443,0.001575803756713867,0.0002970776855309839,logistic,4,constant,240,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 240, 'solver': 'adam'}",0.620253164556962,0.6962025316455697,0.620253164556962,0.6835443037974683,0.6153846153846154,0.6471275559883154,0.035175596269393275,4692
47,0.0793302059173584,0.03765940762815951,0.0014286041259765625,0.00022354841017434984,logistic,4,constant,240,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 240, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
48,0.24115939140319825,0.09842194559908068,0.0016030311584472657,0.0002549954906566248,logistic,4,constant,250,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 250, 'solver': 'adam'}",0.620253164556962,0.6708860759493671,0.6075949367088608,0.620253164556962,0.6153846153846154,0.6268743914313535,0.022487427566346183,5505
49,0.15010542869567872,0.04596467190453336,0.0019330501556396485,5.891639074993042e-05,logistic,4,constant,250,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 250, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
50,0.3119166851043701,0.004292642316863777,0.002036571502685547,0.0003255112017632172,logistic,4,constant,260,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 260, 'solver': 'adam'}",0.7468354430379747,0.620253164556962,0.6329113924050633,0.6075949367088608,0.6410256410256411,0.6497241155469003,0.049864507833405146,4535
51,0.06303739547729492,0.045775681454022485,0.0012366771697998047,9.922338507978827e-06,logistic,4,constant,260,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 260, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
52,0.17643938064575196,0.006482446206048147,0.0014136791229248046,0.00013054714617418873,logistic,4,constant,270,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 270, 'solver': 'adam'}",0.759493670886076,0.6455696202531646,0.6075949367088608,0.6455696202531646,0.6538461538461539,0.6624148003894839,0.051128204431782696,4046
53,0.07590260505676269,0.035374470270166186,0.0012753009796142578,5.594602581103415e-05,logistic,4,constant,270,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 270, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
54,0.18054895401000975,0.006980822451391698,0.0024758338928222655,0.0021426896892898116,logistic,4,constant,280,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 280, 'solver': 'adam'}",0.620253164556962,0.7468354430379747,0.620253164556962,0.6075949367088608,0.6410256410256411,0.6471924699772801,0.050963062807674764,4645
55,0.06614475250244141,0.07301655444406371,0.0018604278564453125,7.554768127780529e-05,logistic,4,constant,280,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 280, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
56,0.2911674976348877,0.008419700011683916,0.0016686439514160157,0.00014302208923210665,logistic,4,constant,290,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 290, 'solver': 'adam'}",0.6329113924050633,0.759493670886076,0.6708860759493671,0.6075949367088608,0.717948717948718,0.6777669587796171,0.055276234145353965,3544
57,0.08296175003051758,0.06750438753913135,0.001841115951538086,0.00031132640727559005,logistic,4,constant,290,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 290, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
58,0.25777378082275393,0.05440342647661447,0.0016168117523193359,0.00020435788676656148,logistic,4,constant,300,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 300, 'solver': 'adam'}",0.7721518987341772,0.6582278481012658,0.620253164556962,0.6455696202531646,0.7307692307692307,0.6853943524829601,0.056838638324526534,3323
59,0.08356752395629882,0.040074980893558126,0.0012938976287841797,7.177119995117354e-05,logistic,4,constant,300,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'constant', 'max_iter': 300, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
60,0.008976221084594727,0.0009093019554624088,0.001268482208251953,9.407232179009411e-05,logistic,4,adaptive,10,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'adam'}",0.379746835443038,0.620253164556962,0.6075949367088608,0.6582278481012658,0.6153846153846154,0.5762414800389484,0.0997839291337812,7494
61,0.007640361785888672,0.0003209057037957615,0.0012569904327392578,5.794256271894737e-05,logistic,4,adaptive,10,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'adaptive', 'max_iter': 10, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.3924050632911392,0.6153846153846154,0.5711781888997078,0.08950634008263125,7514
62,0.014220905303955079,0.00024569551780805813,0.0012525558471679688,6.683270408213339e-05,logistic,4,adaptive,20,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'adam'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.38461538461538464,0.568062317429406,0.09189798929339482,7577
63,0.015958356857299804,0.0029264964844930496,0.0012903690338134765,9.056133187413297e-05,logistic,4,adaptive,20,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'adaptive', 'max_iter': 20, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.3924050632911392,0.3924050632911392,0.38461538461538464,0.48198636806231737,0.11293019328082211,7861
64,0.024588298797607423,0.00587383578038923,0.0013438224792480468,0.00018839090859230792,logistic,4,adaptive,30,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'adaptive', 'max_iter': 30, 'solver': 'adam'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.3924050632911392,0.6153846153846154,0.5711781888997078,0.08950634008263125,7514
65,0.019028520584106444,0.0015244346474250492,0.0012882232666015625,8.709263284360284e-05,logistic,4,adaptive,30,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'adaptive', 'max_iter': 30, 'solver': 'sgd'}",0.379746835443038,0.620253164556962,0.6075949367088608,0.6075949367088608,0.38461538461538464,0.5199610516066213,0.11260229086829425,7789
66,0.028795576095581053,0.001010892386703548,0.0013780593872070312,0.00010931766146730581,logistic,4,adaptive,40,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'adaptive', 'max_iter': 40, 'solver': 'adam'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6329113924050633,0.6153846153846154,0.6192794547224927,0.008239219396808642,5785
67,0.0261594295501709,0.002557447721407068,0.0013123035430908203,0.00010132507993487144,logistic,4,adaptive,40,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'adaptive', 'max_iter': 40, 'solver': 'sgd'}",0.620253164556962,0.620253164556962,0.3924050632911392,0.6075949367088608,0.6153846153846154,0.5711781888997078,0.08950634008263125,7514
68,0.0333219051361084,0.0012910291287601045,0.0013007640838623047,0.00010429393399252937,logistic,4,adaptive,50,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'adaptive', 'max_iter': 50, 'solver': 'adam'}",0.6708860759493671,0.620253164556962,0.6075949367088608,0.6835443037974683,0.6153846153846154,0.6395326192794547,0.03128867735698354,4982
69,0.03076181411743164,0.002190405465666407,0.001367950439453125,0.000158435458666748,logistic,4,adaptive,50,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'adaptive', 'max_iter': 50, 'solver': 'sgd'}",0.379746835443038,0.379746835443038,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.5180136319376827,0.11293019328082211,7794
70,0.04369864463806152,0.003875263422275943,0.0016066074371337891,0.00036983748204400587,logistic,4,adaptive,60,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'adaptive', 'max_iter': 60, 'solver': 'adam'}",0.620253164556962,0.620253164556962,0.6075949367088608,0.6075949367088608,0.6153846153846154,0.6142161635832523,0.005690998713223919,5937
71,0.03755640983581543,0.004874921878082801,0.0012928009033203124,6.0205973969378175e-05,logistic,4,adaptive,60,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'adaptive', 'max_iter': 60, 'solver': 'sgd'}",0.620253164556962,0.5822784810126582,0.3924050632911392,0.3924050632911392,0.6153846153846154,0.5205452775073028,0.10543906312432491,7783
72,0.04787712097167969,0.003951727419025723,0.0012833595275878907,9.213098561442756e-05,logistic,4,adaptive,70,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'adaptive', 'max_iter': 70, 'solver': 'adam'}",0.620253164556962,0.7341772151898734,0.6075949367088608,0.6075949367088608,0.6282051282051282,0.6395650762739371,0.04795338326366479,4963
73,0.040796756744384766,0.0016517625876436772,0.0012771129608154298,0.00010215189745541705,logistic,4,adaptive,70,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 4, 'learning_rate': 'adaptive', 'max_iter': 70, 'solver': 'sgd'}",0.2911392405063291,0.620253164556962,0.6075949367088608,0.6075949367088608,0.5512820512820513,0.5355728659526129,0.12453086852366081,7716
